"Date","Open","High","Low","Close","Volume","Adjusted"
2009-07-10,27.713,28.15,27.663,22.389999,43229200,17.927763
2009-07-13,28,29.087,27.651,23.23,67584000,18.600357
2009-07-14,28.975,28.999,28.55,23.110001,45448700,18.504271
2009-07-15,29.661,30.123,29.424,24.120001,67238700,19.312981
2009-07-16,29.886,30.523,29.799,24.440001,64555100,19.569204
2009-07-17,30.473,30.536,30.099,24.290001,52860100,19.4491
2009-07-20,30.523,30.636,30.161,24.530001,47798000,19.641273
2009-07-21,30.835,31.01,30.436,24.83,52028400,19.881485
2009-07-22,30.848,31.098,30.611,24.799999,66192500,19.857456
2009-07-23,31.135,32.122,31.023,25.559999,106060500,20.465996
2009-07-24,29.487,29.836,28.487,23.450001,215135700,18.776514
2009-07-27,29.274,29.287,28.6,23.110001,80950000,18.504271
2009-07-28,28.712,29.412,28.6,23.469999,70288400,18.792524
2009-07-29,29.636,29.861,29.149,23.799999,73626900,19.056755
2009-07-30,30.223,30.511,29.611,23.809999,67820000,19.064762
2009-07-31,29.686,30.061,29.349,23.52,54258200,18.832561
2009-08-03,29.749,29.799,29.349,23.83,46902900,19.080778
2009-08-04,29.574,29.711,29.387,23.77,49218300,19.032742
2009-08-05,29.774,30.286,29.711,23.809999,53310300,19.064762
2009-08-06,29.886,29.949,29.062,23.459999,59686000,18.784517
2009-08-07,29.661,29.749,29.349,23.559999,46169700,18.864586
2009-08-10,29.299,29.412,29.099,23.42,35261900,18.752491
2009-08-11,29.124,29.224,28.787,23.129999,33615800,18.520285
2009-08-12,28.887,29.849,28.762,23.530001,61972300,18.840567
2009-08-13,29.512,29.786,29.224,23.620001,38954500,18.912632
2009-08-14,29.499,29.724,29.362,23.690001,46330200,18.968678
2009-08-17,29.124,29.474,29.012,23.25,42474400,18.616369
2009-08-18,28.924,29.371,28.899,23.58,38878900,18.986761
2009-08-19,28.875,29.458,28.875,23.65,41821300,19.043125
2009-08-20,29.309,29.645,29.235,23.67,39505900,19.059233
2009-08-21,29.719,30.328,29.52,24.41,69011400,19.655085
2009-08-24,30.315,30.713,30.154,24.639999,54180900,19.840282
2009-08-25,30.551,30.824,30.377,24.639999,43980300,19.840282
2009-08-26,30.539,30.737,30.328,24.549999,41079000,19.767811
2009-08-27,30.315,30.775,30.179,24.690001,45495600,19.880541
2009-08-28,31.135,31.656,30.564,24.68,55808000,19.872492
2009-08-31,30.514,30.862,30.166,24.65,49592800,19.848339
2009-09-01,30.241,30.725,29.682,24,62608500,19.324951
2009-09-02,29.582,29.98,29.533,23.860001,40771300,19.212223
2009-09-03,29.694,29.98,29.508,24.110001,34120000,19.413523
2009-09-04,29.918,30.8,29.905,24.620001,44999700,19.824183
2009-09-08,30.576,30.849,30.315,24.82,53737100,19.985222
2009-09-09,30.725,30.986,30.638,24.780001,49900300,19.953012
2009-09-10,30.8,31.11,30.613,25,46256000,20.130157
2009-09-11,30.961,31.259,30.812,24.860001,54303500,20.017429
2009-09-14,30.613,31.16,30.601,25,42806800,20.130157
2009-09-15,31.011,31.383,30.874,25.200001,44716600,20.291203
2009-09-16,31.358,31.483,30.986,25.200001,50055800,20.291203
2009-09-17,31.122,31.52,31.122,25.299999,42428800,20.371723
2009-09-18,31.619,31.644,31.172,25.26,68016500,20.339512
2009-09-21,31.185,31.507,31.172,25.299999,28878700,20.371723
2009-09-22,31.545,32.066,31.408,25.77,61376700,20.750164
2009-09-23,32.191,32.6,31.843,25.709999,60599900,20.701851
2009-09-24,32.191,32.426,31.868,25.940001,56302900,20.887051
2009-09-25,31.905,32.066,31.694,25.549999,50158900,20.573019
2009-09-28,31.793,32.489,31.793,25.83,44358000,20.798477
2009-09-29,32.178,32.24,31.905,25.75,39050300,20.734062
2009-09-30,31.992,32.277,31.52,25.719999,63533400,20.709908
2009-10-01,31.557,31.632,30.8,24.879999,75958100,20.033537
2009-10-02,30.377,31.16,30.34,24.959999,51219700,20.097954
2009-10-05,31.023,31.122,30.452,24.639999,60804900,19.840282
2009-10-06,30.651,31.309,30.626,25.110001,48795300,20.218729
2009-10-07,31.036,31.271,30.899,25.1,38472700,20.210678
2009-10-08,31.594,32.166,31.321,25.67,60521300,20.669645
2009-10-09,31.756,32.029,31.619,25.549999,39520000,20.573019
2009-10-12,31.868,32.153,31.731,25.719999,29145800,20.709908
2009-10-13,31.781,32.215,31.694,25.809999,37749000,20.782377
2009-10-14,32.464,32.538,32.066,25.959999,45365500,20.903156
2009-10-15,32.166,33.172,32.166,26.709999,65620100,21.507055
2009-10-16,32.849,33.072,32.414,26.5,56500900,21.337965
2009-10-19,32.898,33.01,32.6,26.360001,48143200,21.225241
2009-10-20,32.811,32.923,32.215,26.370001,54604700,21.23329
2009-10-21,32.861,33.221,32.774,26.58,61672700,21.402384
2009-10-22,32.985,33.184,32.451,26.59,61600000,21.410435
2009-10-23,36.264,36.45,34.625,28.02,281761000,22.561882
2009-10-26,34.935,36.04,34.91,28.68,124149700,23.093315
2009-10-27,35.68,35.867,35.32,28.59,69685800,23.020851
2009-10-28,35.072,35.73,34.712,28.02,73542400,22.561882
2009-10-29,34.861,35.283,34.587,28.219999,65225500,22.722919
2009-10-30,34.811,35.27,34.351,27.73,73371800,22.328371
2009-11-02,34.401,34.836,34.041,27.879999,62428900,22.44915
2009-11-03,34.327,34.451,34.066,27.530001,50294800,22.167336
2009-11-04,34.389,35.258,34.302,28.059999,63898400,22.59409
2009-11-05,35.419,35.693,35.121,28.469999,52681700,22.924223
2009-11-06,35.246,35.556,35.022,28.52,38908500,22.964483
2009-11-09,35.544,36.016,35.432,28.99,57518000,23.342928
2009-11-10,35.891,36.363,35.78,29.01,65881100,23.359037
2009-11-11,36.115,36.388,36.04,29.120001,49693400,23.447607
2009-11-12,36.028,36.624,36.016,29.360001,55352400,23.640854
2009-11-13,36.599,36.997,36.475,29.629999,53037600,23.858261
2009-11-16,36.773,37.009,36.475,29.540001,54129500,23.785789
2009-11-17,36.475,37.094,36.438,30,75648900,24.262964
2009-11-18,37.094,37.267,36.859,30.110001,59431200,24.351925
2009-11-19,37.081,37.094,36.723,29.780001,51967700,24.085037
2009-11-20,36.673,36.809,36.389,29.620001,42647100,23.955631
2009-11-23,36.896,37.106,36.723,29.940001,41832700,24.214439
2009-11-24,37.032,37.081,36.784,29.91,37341400,24.190172
2009-11-25,36.859,36.92,36.574,29.790001,32033500,24.093121
2009-11-27,35.993,36.339,35.548,29.219999,29357900,23.632126
2009-11-30,36.043,36.414,35.857,29.41,44172000,23.785788
2009-12-01,36.5,37.155,36.364,30.01,49904200,24.271051
2009-12-02,36.97,37.081,36.661,29.780001,36308600,24.085037
2009-12-03,36.896,37.341,36.797,29.83,43095200,24.125473
2009-12-04,37.155,37.551,36.883,29.98,58810700,24.246788
2009-12-07,36.822,37.192,36.698,29.790001,38082700,24.093121
2009-12-08,36.5,36.772,36.327,29.57,37402200,23.915197
2009-12-09,36.438,36.859,36.166,29.709999,44713300,24.028419
2009-12-10,36.735,37.044,36.673,29.870001,45940200,24.157827
2009-12-11,37.056,37.094,36.834,29.85,43744200,24.141649
2009-12-14,36.982,37.291,36.97,30.110001,34651200,24.351925
2009-12-15,36.958,37.353,36.945,30.02,49473200,24.279139
2009-12-16,37.18,37.601,37.143,30.1,55737800,24.343842
2009-12-17,37.032,37.044,36.562,29.6,43691200,23.939461
2009-12-18,36.896,37.65,36.846,30.360001,94118000,24.554117
2009-12-21,37.588,38.132,37.551,30.52,40129100,24.683527
2009-12-22,37.835,38.243,37.761,30.82,36321000,24.926151
2009-12-23,37.971,38.268,37.947,30.92,28362700,25.007029
2009-12-24,38.182,38.33,38.033,31,11083900,25.07173
2009-12-28,38.33,38.553,38.194,31.17,25384000,25.209221
2009-12-29,38.763,38.948,38.614,31.389999,29716200,25.387152
2009-12-30,38.515,38.689,38.083,30.959999,42006200,25.039379
2009-12-31,38.305,38.318,37.687,30.48,31929700,24.651169
2010-01-04,37.86,38.454,37.823,30.950001,38409100,25.031292
2010-01-05,38.145,38.454,37.885,30.959999,49749600,25.039379
2010-01-06,38.182,38.429,37.737,30.77,58182400,24.885712
2010-01-07,37.873,37.959,37.329,30.450001,50559700,24.626907
2010-01-08,37.44,38.182,37.39,30.66,51197400,24.796751
2010-01-11,37.971,38.033,37.242,30.27,68754700,24.481333
2010-01-12,37.279,37.588,36.982,30.07,65912100,24.31958
2010-01-13,37.415,37.737,37.106,30.35,51863500,24.546034
2010-01-14,37.477,38.454,37.415,30.959999,63228100,25.039379
2010-01-15,38.429,38.627,37.971,30.860001,79913200,24.958506
2010-01-19,38.021,38.627,37.934,31.1,46575700,25.152603
2010-01-20,38.095,38.256,37.477,30.59,54849500,24.740133
2010-01-21,37.848,37.984,37.094,30.01,73086700,24.271051
2010-01-22,37.094,37.341,35.659,28.959999,102004600,23.421844
2010-01-25,36.154,36.673,35.981,29.32,63373000,23.713003
2010-01-26,36.104,36.908,35.968,29.5,66639900,23.858582
2010-01-27,36.29,36.871,35.882,29.67,63949500,23.996077
2010-01-28,36.896,36.933,35.721,29.16,117513700,23.583601
2010-01-29,36.97,36.995,34.2,28.18,193888500,22.791016
2010-02-01,35.103,35.214,34.522,28.41,85931100,22.977024
2010-02-02,35.078,35.239,34.794,28.459999,54413700,23.017467
2010-02-03,34.942,35.597,34.769,28.629999,61397900,23.154957
2010-02-04,35.091,35.239,34.386,27.84,77850000,22.516031
2010-02-05,34.621,34.967,34.089,28.02,80960100,22.661612
2010-02-08,34.633,34.72,34.089,27.719999,52820600,22.418978
2010-02-09,34.584,35.041,34.312,28.01,59195800,22.653522
2010-02-10,34.658,34.917,34.423,27.99,48591300,22.637346
2010-02-11,34.534,35.115,34.25,28.120001,65993700,22.742487
2010-02-12,34.386,34.695,34.101,27.93,81117200,22.588823
2010-02-16,34.62,34.915,34.484,28.35,51935600,23.035725
2010-02-17,35.112,35.259,34.903,28.59,45882900,23.230732
2010-02-18,35.186,35.727,35.087,28.969999,42856500,23.539505
2010-02-19,35.432,35.592,35.309,28.77,44451800,23.376989
2010-02-22,35.493,35.616,35.259,28.73,36707100,23.34449
2010-02-23,35.296,35.481,34.57,28.33,52266200,23.019466
2010-02-24,35.099,35.432,34.927,28.629999,43165900,23.263229
2010-02-25,34.792,35.259,34.484,28.6,48735300,23.238861
2010-02-26,35.259,35.506,35.087,28.67,40370600,23.295738
2010-03-01,35.407,35.752,35.112,29.02,43805400,23.580126
2010-03-02,35.789,36.059,34.755,28.459999,93123900,23.125097
2010-03-03,35.087,35.21,34.89,28.459999,48442100,23.125097
2010-03-04,35.026,35.259,34.792,28.629999,42890600,23.263229
2010-03-05,35.272,35.296,34.976,28.59,56001800,23.230732
2010-03-08,35.099,35.604,35.075,28.629999,39414500,23.263229
2010-03-09,35.149,35.826,35.136,28.799999,50271600,23.401365
2010-03-10,35.518,35.826,35.444,28.969999,44891400,23.539505
2010-03-11,35.555,35.924,35.506,29.18,35349700,23.710136
2010-03-12,36.084,36.158,35.739,29.27,31700200,23.783268
2010-03-15,35.912,36.146,35.703,29.290001,37512000,23.799515
2010-03-16,36.207,36.293,35.936,29.370001,36723500,23.864525
2010-03-17,36.306,36.761,36.183,29.629999,50385700,24.075779
2010-03-18,36.466,36.576,36.306,29.610001,43845200,24.059532
2010-03-19,36.626,36.798,36.121,29.59,81332100,24.043282
2010-03-22,36.306,36.552,36.17,29.6,37718200,24.051405
2010-03-23,36.416,36.798,36.195,29.879999,42026600,24.278917
2010-03-24,36.576,36.736,36.429,29.65,33987700,24.092031
2010-03-25,36.712,37.622,36.675,30.01,73168700,24.38455
2010-03-26,37.032,37.167,36.416,29.66,55595500,24.100151
2010-03-29,36.564,36.699,36.367,29.59,33336000,24.043282
2010-03-30,36.466,36.749,36.306,29.77,34954800,24.189547
2010-03-31,36.478,36.576,35.899,29.290001,63760000,23.799515
2010-04-01,36.121,36.355,35.223,29.16,74768100,23.693886
2010-04-05,35.85,36.219,35.727,29.27,34331200,23.783268
2010-04-06,35.875,36.404,35.666,29.32,47366800,23.823895
2010-04-07,35.887,36.379,35.863,29.35,58318800,23.848269
2010-04-08,36.084,36.896,36.059,29.92,63713800,24.311422
2010-04-09,36.859,37.426,36.798,30.34,54752500,24.652691
2010-04-12,37.229,37.524,37.179,30.32,37068800,24.63644
2010-04-13,37.106,37.536,37.081,30.450001,41374600,24.742069
2010-04-14,37.893,38.152,37.733,30.82,68941200,25.042719
2010-04-15,37.93,38.09,37.795,30.870001,52745400,25.083342
2010-04-16,37.893,38.127,37.659,30.67,88703100,24.920826
2010-04-19,37.869,38.459,37.856,31.040001,64970300,25.221474
2010-04-20,38.422,38.693,38.312,31.360001,52199500,25.481485
2010-04-21,38.558,38.767,38.435,31.33,55343100,25.457111
2010-04-22,38.201,38.804,38.029,31.389999,84847600,25.505865
2010-04-23,38.299,38.865,37.721,30.959999,126766600,25.156467
2010-04-26,38.152,38.496,37.979,31.110001,63649300,25.278353
2010-04-27,38.09,38.459,37.844,30.85,68730900,25.067087
2010-04-28,38.053,38.152,37.684,30.91,64557900,25.115841
2010-04-29,38.065,38.681,37.745,31,52665200,25.188974
2010-04-30,38.238,38.25,37.561,30.540001,63214800,24.815191
2010-05-03,37.745,38.225,37.635,30.860001,43989500,25.075214
2010-05-04,37.561,37.598,36.613,30.129999,82085600,24.48205
2010-05-05,36.638,37.032,36.539,29.85,66833800,24.254547
2010-05-06,36.416,36.773,34.349,28.98,128613000,23.547626
2010-05-07,35.604,35.629,33.623,28.209999,173718100,22.921961
2010-05-10,35.703,36.281,35.333,28.940001,86653300,23.515123
2010-05-11,35.296,36.49,35.161,28.879999,63789400,23.46637
2010-05-12,35.666,36.404,35.592,29.440001,47146800,23.9214
2010-05-13,36.01,36.589,35.912,29.24,45188800,23.758886
2010-05-14,35.936,35.949,35.247,28.93,63334000,23.506998
2010-05-17,35.838,35.973,35.013,28.940001,46053300,23.515123
2010-05-18,35.371,35.53,34.795,28.6,52690600,23.343721
2010-05-19,34.942,35.15,34.047,28.24,61746700,23.049887
2010-05-20,33.876,34.109,33.129,27.110001,87991100,22.127563
2010-05-21,32.626,33.214,32.393,26.84,117596300,21.907181
2010-05-24,32.896,32.908,32.173,26.27,73711700,21.44194
2010-05-25,31.426,32.259,31.095,26.07,98373600,21.278692
2010-05-26,32.136,32.602,30.09,25.01,176684100,20.413513
2010-05-27,31.524,32.295,31.524,26,136433600,21.221563
2010-05-28,31.658,32.001,31.438,25.799999,67496900,21.058319
2010-06-01,31.279,32.234,31.266,25.889999,76152400,21.131786
2010-06-02,31.928,32.442,31.524,26.459999,65718800,21.597019
2010-06-03,32.528,32.994,32.357,26.860001,67837000,21.923508
2010-06-04,31.977,32.553,31.389,25.790001,89832200,21.050154
2010-06-07,31.634,31.646,30.923,25.290001,80456200,20.642048
2010-06-08,30.936,30.948,30.2,25.110001,87355000,20.495134
2010-06-09,30.899,31.266,30.323,24.790001,87794000,20.233946
2010-06-10,30.788,30.813,30.36,25,78930900,20.405352
2010-06-11,30.678,31.511,30.347,25.66,68057700,20.94405
2010-06-14,31.683,31.805,31.205,25.5,50972400,20.813459
2010-06-15,31.548,32.651,31.536,26.58,81641500,21.694975
2010-06-16,32.43,32.565,32.136,26.32,48698000,21.482754
2010-06-17,32.54,32.675,31.903,26.370001,47995500,21.52356
2010-06-18,32.308,32.504,32.063,26.440001,52075600,21.580694
2010-06-21,32.81,32.945,31.72,25.950001,54625300,21.180748
2010-06-22,32.05,32.406,31.56,25.77,55985400,21.033833
2010-06-23,31.585,31.585,30.899,25.309999,61466200,20.658375
2010-06-24,31.193,31.511,30.543,25,85243400,20.405352
2010-06-25,30.69,30.764,29.784,24.530001,156256700,20.02173
2010-06-28,30.029,30.151,29.551,24.309999,73784800,19.842161
2010-06-29,29.563,29.649,28.314,23.309999,119882100,19.025944
2010-06-30,28.546,29.012,28.118,23.01,81050500,18.781084
2010-07-01,28.289,28.571,27.848,23.16,92239400,18.903517
2010-07-02,28.62,28.767,28.24,23.27,62485100,18.993296
2010-07-06,29.037,29.514,28.889,23.82,73592000,19.442217
2010-07-07,29.184,29.796,28.926,24.299999,79965300,19.833996
2010-07-08,30.139,30.164,29.367,24.41,50758100,19.923784
2010-07-09,29.808,29.906,29.588,24.27,53806100,19.809507
2010-07-12,29.931,30.494,29.919,24.83,49854200,20.266592
2010-07-13,30.801,30.997,30.507,25.129999,61928700,20.511454
2010-07-14,31.242,31.377,30.776,25.440001,72808100,20.764484
2010-07-15,31.242,31.352,30.605,25.51,56934700,20.821617
2010-07-16,31.254,31.413,30.482,24.889999,65064800,20.315567
2010-07-19,30.58,30.997,30.519,25.23,38181800,20.593075
2010-07-20,30.458,31.217,30.262,25.48,45530700,20.797132
2010-07-21,31.364,31.426,30.605,25.120001,73297300,20.5033
2010-07-22,31.254,31.842,31.205,25.84,73016400,21.090971
2010-07-23,31.658,31.879,30.936,25.809999,108520100,21.066483
2010-07-26,31.683,32.099,31.609,26.1,67249900,21.303185
2010-07-27,32.026,32.148,31.805,26.16,60672100,21.352156
2010-07-28,31.94,32.087,31.646,25.950001,69704800,21.180748
2010-07-29,32.014,32.357,31.364,26.030001,69446200,21.246052
2010-07-30,31.548,31.658,31.058,25.809999,83534800,21.066483
2010-08-02,31.842,32.32,31.548,26.33,55044600,21.490917
2010-08-03,32.099,32.283,31.818,26.16,56877700,21.352156
2010-08-04,32.038,32.148,31.168,25.73,78531900,21.001183
2010-08-05,31.23,31.34,30.887,25.370001,64922100,20.707344
2010-08-06,30.85,31.315,30.654,25.549999,55982100,20.854269
2010-08-09,31.303,31.524,31.083,25.610001,57096500,20.903236
2010-08-10,31.034,31.046,30.482,25.07,87257700,20.462482
2010-08-11,30.237,30.507,30.09,24.860001,76746900,20.291077
2010-08-12,29.919,30.237,29.845,24.49,70240500,19.98908
2010-08-13,29.833,30.225,29.698,24.4,45263500,19.915619
2010-08-16,29.845,30.151,29.772,24.5,40909700,19.997242
2010-08-17,30.113,30.418,29.979,24.709999,52912600,20.276236
2010-08-18,30.077,30.406,29.748,24.82,46818900,20.366499
2010-08-19,30.004,30.15,29.504,24.440001,54064600,20.054678
2010-08-20,29.626,29.735,29.492,24.23,49560100,19.882366
2010-08-23,29.784,30.028,29.541,24.280001,51643000,19.923391
2010-08-24,29.358,29.675,29.248,24.040001,66522500,19.726458
2010-08-25,29.248,29.516,29.09,24.1,47404800,19.77569
2010-08-26,29.358,29.48,28.992,23.82,49105300,19.545929
2010-08-27,29.102,29.272,28.651,23.93,60939400,19.636189
2010-08-30,28.931,29.029,28.761,23.639999,45453100,19.398228
2010-08-31,28.761,28.919,28.419,23.469999,66074600,19.258734
2010-09-01,28.846,29.187,28.687,23.9,65235900,19.611568
2010-09-02,29.102,29.187,28.895,23.940001,48837100,19.644398
2010-09-03,29.541,29.796,29.492,24.290001,64189100,19.931597
2010-09-07,29.37,29.614,29.151,23.959999,51928700,19.660807
2010-09-08,29.333,29.492,28.931,23.93,65512400,19.636189
2010-09-09,29.48,29.504,29.236,24.01,46028900,19.701839
2010-09-10,29.224,29.285,28.992,23.85,58284300,19.570541
2010-09-13,29.492,30.82,29.358,25.110001,114680400,20.604462
2010-09-14,30.515,30.893,30.333,25.030001,87160400,20.538818
2010-09-15,30.589,30.735,30.369,25.120001,56201900,20.612671
2010-09-16,30.54,30.918,30.528,25.33,44548300,20.784986
2010-09-17,30.954,31.113,30.564,25.219999,70341600,20.694723
2010-09-20,30.808,31.1,30.601,25.43,49838700,20.867043
2010-09-21,30.979,30.979,30.564,25.15,52675700,20.637285
2010-09-22,30.333,30.43,29.687,24.610001,94299400,20.194176
2010-09-23,29.87,29.967,29.687,24.43,46201800,20.04648
2010-09-24,30.028,30.223,29.955,24.780001,51948800,20.333677
2010-09-27,30.284,30.455,29.967,24.73,43603300,20.29265
2010-09-28,30.223,30.345,29.675,24.68,56041200,20.251619
2010-09-29,30.016,30.052,29.736,24.5,44318900,20.103916
2010-09-30,29.991,30.26,29.687,24.49,61262700,20.095709
2010-10-01,30.186,30.247,29.614,24.379999,62672300,20.005451
2010-10-04,29.199,29.236,28.98,23.91,98143400,19.61978
2010-10-05,29.321,29.796,29.138,24.35,78152900,19.980831
2010-10-06,29.638,29.906,29.406,24.43,50489700,20.04648
2010-10-07,30.004,30.162,29.589,24.530001,50096100,20.128532
2010-10-08,30.004,30.04,29.699,24.57,41327800,20.161356
2010-10-11,30.15,30.15,29.857,24.59,27587800,20.177769
2010-10-12,30.04,30.381,29.772,24.83,50141500,20.374702
2010-10-13,30.491,31.125,30.333,25.34,75336500,20.793192
2010-10-14,30.82,30.881,30.467,25.23,51949100,20.70293
2010-10-15,30.905,31.137,30.747,25.540001,68954800,20.957312
2010-10-18,31.186,31.624,31.015,25.82,48330500,21.187065
2010-10-19,30.796,30.918,30.406,25.1,66150900,20.596252
2010-10-20,30.784,30.954,30.589,25.309999,56283600,20.768578
2010-10-21,30.954,31.125,30.528,25.42,50032400,20.858837
2010-10-22,31.1,31.125,30.796,25.379999,25837900,20.826014
2010-10-25,30.759,30.893,30.674,25.190001,50912400,20.670107
2010-10-26,30.613,31.649,30.54,25.9,69304200,21.252708
2010-10-27,31.429,31.819,31.222,26.049999,64805500,21.375788
2010-10-28,31.941,32.148,31.588,26.280001,80730300,21.564524
2010-10-29,33.087,33.148,32.27,26.67,114193200,21.884548
2010-11-01,32.758,33.172,32.538,26.950001,61912100,22.114309
2010-11-02,32.977,33.416,32.928,27.389999,54402100,22.475355
2010-11-03,33.465,33.501,32.855,27.030001,110255300,22.179953
2010-11-04,33.404,33.428,32.916,27.139999,93599300,22.270218
2010-11-05,33.111,33.136,32.331,26.85,110953700,22.032251
2010-11-08,32.514,35.183,32.392,26.809999,71670800,21.999424
2010-11-09,32.672,33.038,32.551,26.950001,58538600,22.114309
2010-11-10,32.916,33.002,32.672,26.940001,52277300,22.1061
2010-11-11,32.514,32.563,32.027,26.68,62073100,21.892754
2010-11-12,32.258,32.319,31.807,26.27,64962200,21.55632
2010-11-15,32.088,32.295,31.893,26.200001,51794600,21.49888
2010-11-16,31.54,31.54,31.068,25.809999,65339200,21.308992
2010-11-17,31.371,31.383,30.947,25.57,58299700,21.110847
2010-11-18,31.141,31.589,31.019,25.84,59514000,21.333757
2010-11-19,31.25,31.286,31.007,25.690001,52423200,21.209921
2010-11-22,31.068,31.177,30.814,25.73,53350500,21.242941
2010-11-23,30.971,31.007,30.39,25.120001,69742500,20.739321
2010-11-24,30.523,30.838,30.474,25.370001,56825900,20.945724
2010-11-26,30.535,30.777,30.487,25.25,21356500,20.846645
2010-11-29,30.511,30.789,30.196,25.309999,56603600,20.896185
2010-11-30,30.341,30.85,30.281,25.26,75282100,20.8549
2010-12-01,30.971,31.795,30.959,26.040001,74123500,21.49888
2010-12-02,31.783,32.679,31.734,26.889999,91759200,22.200649
2010-12-03,32.473,32.776,32.437,27.02,52622000,22.307976
2010-12-06,32.618,32.679,32.412,26.84,36264200,22.159369
2010-12-07,32.8,32.861,32.521,26.870001,57860500,22.184137
2010-12-08,32.497,32.994,32.461,27.23,41666800,22.481356
2010-12-09,33.042,33.115,32.715,27.08,47148300,22.357513
2010-12-10,32.933,33.188,32.836,27.34,37625800,22.57217
2010-12-13,33.03,33.248,32.909,27.25,47943900,22.497869
2010-12-14,33.079,33.612,33.018,27.620001,64070500,22.803345
2010-12-15,33.345,33.902,33.345,27.85,69634200,22.993237
2010-12-16,33.624,33.902,33.503,27.99,57680200,23.108816
2010-12-17,33.817,34.023,33.612,27.9,87456500,23.034513
2010-12-20,33.854,33.902,33.527,27.809999,52811000,22.960207
2010-12-21,33.733,34.084,33.624,28.07,38153000,23.174866
2010-12-22,33.926,34.399,33.89,28.190001,42252300,23.273945
2010-12-23,33.878,34.302,33.866,28.299999,24902500,23.364761
2010-12-27,34.06,34.157,33.769,28.07,21652800,23.174866
2010-12-28,33.878,34.12,33.866,28.01,23042200,23.12533
2010-12-29,33.842,34.06,33.769,27.969999,19502500,23.092306
2010-12-30,33.817,33.914,33.648,27.85,20786100,22.993237
2010-12-31,33.672,33.817,33.466,27.91,24752000,23.04277
2011-01-03,33.975,34.132,33.817,27.98,53443800,23.100563
2011-01-04,33.842,34.12,33.733,28.09,54405600,23.191383
2011-01-05,33.793,33.926,33.636,28,58998700,23.117081
2011-01-06,33.963,34.944,33.745,28.82,88026300,23.794073
2011-01-07,34.69,34.811,34.217,28.6,73762000,23.612446
2011-01-10,34.229,34.399,33.963,28.219999,57573600,23.29871
2011-01-11,34.157,34.217,33.975,28.110001,50298900,23.207891
2011-01-12,34.06,34.629,33.999,28.549999,52631100,23.571157
2011-01-13,34.314,34.387,33.926,28.190001,67077600,23.273945
2011-01-14,34.011,34.375,33.805,28.299999,62688400,23.364761
2011-01-18,34.108,34.811,34.084,28.66,53322700,23.661976
2011-01-19,34.471,34.738,34.241,28.469999,50005900,23.505114
2011-01-20,34.52,34.58,34.072,28.35,58613600,23.406042
2011-01-21,34.399,34.435,33.939,28.02,58080300,23.133593
2011-01-24,33.939,34.593,33.902,28.379999,52047800,23.430803
2011-01-25,34.084,34.459,34.06,28.450001,42436600,23.488598
2011-01-26,34.532,35.113,34.52,28.780001,74628800,23.761051
2011-01-27,34.823,35.683,34.508,28.870001,146938600,23.835358
2011-01-28,35.004,35.041,33.248,27.75,141249400,22.910675
2011-01-31,33.636,33.793,33.212,27.73,65029000,22.894161
2011-02-01,33.672,33.987,33.442,27.99,62810700,23.108816
2011-02-02,33.83,34.048,33.769,27.940001,45824000,23.067537
2011-02-03,33.878,33.878,33.357,27.65,60340100,22.828108
2011-02-04,33.551,33.721,33.321,27.77,40412200,22.927187
2011-02-07,33.672,34.326,33.66,28.200001,68980900,23.282192
2011-02-08,34.035,34.326,33.975,28.280001,34904200,23.348246
2011-02-09,34.144,34.229,33.805,27.969999,52905100,23.092306
2011-02-10,33.83,33.842,33.054,27.5,76672400,22.704271
2011-02-11,33.624,33.684,32.788,27.25,83939700,22.497869
2011-02-14,32.957,33.03,32.643,27.23,56766200,22.481356
2011-02-15,32.559,32.908,32.451,26.959999,44116500,22.389996
2011-02-16,32.571,32.595,32.029,27.02,70817900,22.439835
2011-02-17,32.475,32.956,32.403,27.209999,57207300,22.597626
2011-02-18,32.667,32.764,32.499,27.059999,68667800,22.473057
2011-02-22,32.246,32.631,31.933,26.59,60889000,22.082718
2011-02-23,31.945,32.342,31.825,26.59,60234100,22.082718
2011-02-24,32.077,32.583,31.909,26.77,64494200,22.232206
2011-02-25,32.403,32.451,31.909,26.549999,53006300,22.049498
2011-02-28,32.138,32.342,31.921,26.58,51379900,22.074419
2011-03-01,32.029,32.246,31.487,26.16,60055000,21.725613
2011-03-02,31.439,31.752,31.355,26.08,48658200,21.659174
2011-03-03,31.62,31.788,31.524,26.200001,68271500,21.758831
2011-03-04,31.572,31.596,31.066,25.950001,70437200,21.551212
2011-03-07,31.463,31.632,30.765,25.719999,64980400,21.360199
2011-03-08,31.03,31.331,30.885,25.91,50549800,21.517988
2011-03-09,31.078,31.283,30.897,25.889999,39789100,21.501377
2011-03-10,30.849,30.958,30.524,25.41,66549500,21.102745
2011-03-11,30.596,31.126,30.536,25.68,49905800,21.326975
2011-03-14,30.693,31.018,30.524,25.690001,54473400,21.335278
2011-03-15,30.199,30.669,30.103,25.389999,76067300,21.08613
2011-03-16,30.368,30.44,29.717,24.790001,100725400,20.587847
2011-03-17,30.175,30.368,29.802,24.780001,62497000,20.579535
2011-03-18,30.175,30.319,29.862,24.799999,85486700,20.596149
2011-03-21,30.319,30.801,30.283,25.33,46878100,21.036304
2011-03-22,30.464,30.657,30.38,25.299999,30895600,21.011391
2011-03-23,30.38,30.837,30.319,25.540001,43969000,21.210711
